tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,retweet_count,favorite_count,first_expanded_url,second_expanded_url,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
7.666931773361357e+17,Not available,Not available,2016-08-19 17:47:52,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,Not available,Not available,Not available,11.0,10.0,Brudge,None,None,None,None,918,4484,https://twitter.com/dog_rates/status/766693177336135680/photo/1,Not available,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,vizsla,0.0150319999999999,True,Rhodesian_ridgeback,0.00963084,True
7.664232585436447e+17,Not available,Not available,2016-08-18 23:55:18,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,Not available,Not available,Not available,9.0,10.0,Shadoe,None,None,None,None,1825,6671,https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian_elkhound,0.000253109,True
7.660691990264504e+17,Not available,Not available,2016-08-18 00:28:24,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,Not available,Not available,Not available,12.0,10.0,Juno,None,None,None,None,1003,4765,https://twitter.com/dog_rates/status/766069199026450432/photo/1,Not available,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,redbone,0.484855,True,beagle,0.437527,True,basset,0.0105854,True
7.657199090495037e+17,Not available,Not available,2016-08-17 01:20:27,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,Not available,Not available,Not available,12.0,10.0,Brat,None,None,None,None,2475,8021,https://twitter.com/dog_rates/status/765719909049503744/photo/1,Not available,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,golden_retriever,0.969518,True,Labrador_retriever,0.0216961,True,Border_terrier,0.00207455,True
7.653957695495905e+17,Not available,Not available,2016-08-16 03:52:26,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,Not available,Not available,Not available,13.0,10.0,my,None,None,None,None,3127,20539,https://twitter.com/dog_rates/status/765395769549590528/photo/1,Not available,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland_sheepdog,0.0388749,True
7.653710619322614e+17,Not available,Not available,2016-08-16 02:14:15,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,Not available,Not available,Not available,11.0,10.0,Louie,None,None,pupper,None,2475,7842,https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever,0.829456,True,Labrador_retriever,0.0893708999999999,True,kuvasz,0.0170275,True
7.652220986336911e+17,Not available,Not available,2016-08-15 16:22:20,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,Not available,Not available,Not available,10.0,10.0,Gromit,None,None,None,None,3914,12902,https://twitter.com/dog_rates/status/765222098633691136/photo/1,Not available,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian,0.556595,True,whippet,0.151047,True,American_Staffordshire_terrier,0.0964355,True
7.64857477905154e+17,Not available,Not available,2016-08-14 16:13:27,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,Not available,Not available,Not available,12.0,10.0,Aubie,None,None,None,None,2029,7099,https://twitter.com/dog_rates/status/764857477905154048/photo/1,Not available,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_mountain_dog,0.7920590000000001,True,Appenzeller,0.155034,True,EntleBucher,0.0383738,True
7.642598026503782e+17,Not available,Not available,2016-08-13 00:38:30,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,Not available,Not available,Not available,10.0,10.0,Kota,None,None,None,None,1745,6718,https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_shepherd,0.973677,True,malinois,0.0259497,True,kelpie,0.0001915679999999,True
7.63183847194452e+17,Not available,Not available,2016-08-10 01:23:03,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,Not available,Not available,Not available,8.0,10.0,Clark,None,None,None,None,1702,6004,https://twitter.com/dog_rates/status/763183847194451968/photo/1,Not available,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False
7.626998581301166e+17,Not available,Not available,2016-08-08 17:19:51,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,Not available,Not available,Not available,11.0,10.0,Leela,None,None,None,None,4190,13518,https://twitter.com/dog_rates/status/762699858130116608/photo/1,Not available,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,kelpie,0.519047,True,German_shepherd,0.296069,True,dingo,0.0610053,False
7.623164896554762e+17,Not available,Not available,2016-08-07 15:56:28,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,Not available,Not available,Not available,11.0,10.0,Scout,None,None,None,None,1298,5350,https://twitter.com/dog_rates/status/762316489655476224/photo/1,Not available,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African_grey,0.270468,False,Madagascar_cat,0.0761865,False,television,0.0333058,False
7.620356863713649e+17,Not available,Not available,2016-08-06 21:20:40,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,Not available,Not available,Not available,14.0,10.0,None,None,None,None,None,17919,35400,https://twitter.com/dog_rates/status/762035686371364864/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,home_theater,0.0631518,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False
7.619767114791936e+17,Not available,Not available,2016-08-06 17:26:19,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,Not available,Not available,Not available,12.0,10.0,Shelby,None,None,None,None,2310,5992,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_retriever,0.475552,True,Chesapeake_Bay_retriever,0.082898,True,Staffordshire_bullterrier,0.048464,True
7.616729943768064e+17,Not available,Not available,2016-08-05 21:19:27,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,Not available,Not available,Not available,10.0,10.0,None,None,None,None,None,33421,55016,https://twitter.com/dog_rates/status/761672994376806400/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False
7.615998723572613e+17,Not available,Not available,2016-08-05 16:28:54,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",Not available,Not available,Not available,11.0,10.0,Sephie,None,None,None,None,1336,4578,https://twitter.com/dog_rates/status/761599872357261312/photo/1,Not available,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon_setter,0.240427,True,Saluki,0.224269,True,Doberman,0.1297299999999999,True
7.613340188309176e+17,Not available,Not available,2016-08-04 22:52:29,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,Not available,Not available,Not available,10.0,10.0,Bruce,None,None,None,None,1669,5792,https://twitter.com/dog_rates/status/761334018830917632/photo/1,Not available,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian_elkhound,0.8229360000000001,True,malinois,0.0861524999999999,True,German_shepherd,0.0633329,True
7.612929477490156e+17,Not available,Not available,2016-08-04 20:09:17,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,Not available,Not available,Not available,11.0,10.0,Bonaparte,None,None,None,None,1265,4957,https://twitter.com/dog_rates/status/761292947749015552/photo/1,Not available,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,standard_poodle,0.6608930000000001,True,Samoyed,0.314886,True,miniature_poodle,0.00883383,True
7.612273908362158e+17,Not available,Not available,2016-08-04 15:48:47,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,Not available,Not available,Not available,10.0,10.0,Albert,None,None,None,None,1775,5908,https://twitter.com/dog_rates/status/761227390836215808/photo/1,Not available,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,cougar,0.306512,False,French_bulldog,0.280802,True,boxer,0.0545234,True
7.610045478505308e+17,Not available,Not available,2016-08-04 01:03:17,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,Not available,Not available,Not available,11.0,10.0,Bo,None,None,None,None,3952,12482,https://twitter.com/dog_rates/status/761004547850530816/photo/1,Not available,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever,0.735163,True,Sussex_spaniel,0.064897,True,Labrador_retriever,0.0477036999999999,True
7.606411372710707e+17,Not available,Not available,2016-08-03 00:59:13,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,Not available,Not available,Not available,12.0,10.0,Theo,None,None,None,None,1481,5485,https://twitter.com/dog_rates/status/760641137271070720/photo/1,Not available,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.0696519999999999,False
7.602527560326513e+17,Not available,Not available,2016-08-01 23:15:56,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,Not available,Not available,Not available,4.0,10.0,Fido,None,None,None,None,995,4338,https://twitter.com/dog_rates/status/760252756032651264/photo/1,Not available,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,1,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False
7.601901804815319e+17,Not available,Not available,2016-08-01 19:07:17,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,Not available,Not available,Not available,10.0,10.0,Sadie,None,None,None,None,2079,6334,https://twitter.com/dog_rates/status/760190180481531904/photo/1,Not available,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.0176477999999999,False
7.598463532248269e+17,Not available,Not available,2016-07-31 20:21:02,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,Not available,Not available,Not available,11.0,10.0,Kirby,None,None,None,None,2265,7433,https://twitter.com/dog_rates/status/759846353224826880/photo/1,Not available,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex_spaniel,0.3553949999999999,True,vizsla,0.141094,True,otterhound,0.0921982,True
7.597934222617436e+17,Not available,Not available,2016-07-31 16:50:42,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",Not available,Not available,Not available,12.0,10.0,Maggie,doggo,None,pupper,None,2173,6620,https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True
7.595572996188652e+17,Not available,Not available,2016-07-31 01:12:26,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,Not available,Not available,Not available,10.0,10.0,Emma,None,None,None,None,1341,5202,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122253999999999,True
7.594476815971082e+17,Not available,Not available,2016-07-30 17:56:51,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,Not available,Not available,Not available,11.0,10.0,Oakley,None,None,None,None,2827,9418,https://twitter.com/dog_rates/status/759447681597108224/photo/1,Not available,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,kuvasz,0.223148,True,Bedlington_terrier,0.2207309999999999,True,teddy,0.181303,False
7.590995235327795e+17,Not available,Not available,2016-07-29 18:53:24,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,Not available,Not available,Not available,7.0,10.0,Toby,None,None,None,None,4813,16101,https://twitter.com/dog_rates/status/759099523532779520/photo/1,Not available,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,Shetland_sheepdog,0.1290339999999999,True,kelpie,0.1175079999999999,True,Siberian_husky,0.106708,True
7.588546750975263e+17,Not available,Not available,2016-07-29 02:40:28,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",Not available,Not available,Not available,11.0,10.0,Lilli,None,None,None,None,1027,3904,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://twitter.com/dog_rates/status/758854675097526272/photo/1,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,4,barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012462999999999,True
7.588286599227023e+17,Not available,Not available,2016-07-29 00:57:05,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,Not available,Not available,Not available,13.0,10.0,None,doggo,None,None,None,4376,12376,https://twitter.com/dog_rates/status/758828659922702336/photo/1,Not available,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True
7.584749661238108e+17,Not available,Not available,2016-07-28 01:31:38,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,Not available,Not available,Not available,11.0,10.0,Brandonald,None,None,None,None,1132,4227,https://twitter.com/dog_rates/status/758474966123810816/photo/1,Not available,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.1004289999999999,True
7.58467244762497e+17,Not available,Not available,2016-07-28 01:00:57,Twitter for iPhone,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,Not available,Not available,Not available,165.0,10.0,None,None,None,None,None,2539,5316,https://twitter.com/dog_rates/status/758467244762497024/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,1,Labrador_retriever,0.436377,True,Chihuahua,0.1139559999999999,True,American_Staffordshire_terrier,0.0996891,True
7.583550600405934e+17,Not available,Not available,2016-07-27 17:35:10,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,Not available,Not available,Not available,11.0,10.0,Corey,None,None,None,None,1245,3797,https://twitter.com/dog_rates/status/758355060040593408/photo/1,Not available,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False
7.58041019896193e+17,Not available,Not available,2016-07-26 20:47:17,Twitter for iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,Not available,Not available,Not available,9.0,10.0,None,None,None,None,None,433,3001,https://twitter.com/dog_rates/status/758041019896193024/photo/1,Not available,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,1,bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265962999999999,True
7.577418696443412e+17,Not available,Not available,2016-07-26 00:58:34,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,Not available,Not available,Not available,10.0,10.0,Leonard,None,None,None,None,3710,7613,https://twitter.com/dog_rates/status/757741869644341248/photo/1,https://twitter.com/dog_rates/status/757741869644341248/photo/1,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,1,skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True
7.577256428761293e+17,Not available,Not available,2016-07-25 23:54:05,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,Not available,Not available,Not available,11.0,10.0,Beckham,None,None,None,None,1391,5022,https://twitter.com/dog_rates/status/757725642876129280/photo/1,https://twitter.com/dog_rates/status/757725642876129280/photo/1,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,2,seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False
7.575960663258644e+17,Not available,Not available,2016-07-25 15:19:12,Twitter for iPhone,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,Not available,Not available,Not available,4.0,10.0,None,None,None,None,None,1219,4808,https://twitter.com/dog_rates/status/757596066325864448/photo/1,Not available,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,1,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False
7.574001623775928e+17,Not available,Not available,2016-07-25 02:20:45,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,Not available,Not available,Not available,13.0,10.0,None,None,None,None,None,7759,16743,https://twitter.com/dog_rates/status/757400162377592832/photo/1,https://twitter.com/dog_rates/status/757400162377592832/photo/1,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,1,seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.0751266999999999,True
7.569980491515494e+17,Not available,Not available,2016-07-23 23:42:53,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,Not available,Not available,Not available,11.0,10.0,Oliver,None,None,None,None,2271,6923,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://twitter.com/dog_rates/status/756998049151549440/photo/1,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True
7.569392189501604e+17,Not available,Not available,2016-07-23 19:49:07,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,Not available,Not available,Not available,12.0,10.0,Jax,None,None,pupper,None,2295,7342,https://twitter.com/dog_rates/status/756939218950160384/photo/1,Not available,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True
7.566517527960945e+17,Not available,Not available,2016-07-23 00:46:50,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,Not available,Not available,Not available,11.0,10.0,Gert,None,None,None,None,1511,5612,https://twitter.com/dog_rates/status/756651752796094464/photo/1,Not available,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.1126009999999999,True
7.565262481055662e+17,Not available,Not available,2016-07-22 16:28:07,Twitter for iPhone,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,Not available,Not available,Not available,13.0,10.0,None,doggo,None,None,None,4169,11506,https://twitter.com/dog_rates/status/756526248105566208/photo/1,Not available,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,1,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False
7.562885340304753e+17,Not available,Not available,2016-07-22 00:43:32,Twitter for iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,Not available,Not available,Not available,12.0,10.0,None,None,None,None,None,15071,28519,https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://twitter.com/dog_rates/status/756288534030475264/photo/1,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,3,conch,0.925621,False,French_bulldog,0.0324922,True,tiger_cat,0.00667908,False
7.562758336235028e+17,Not available,Not available,2016-07-21 23:53:04,Twitter for iPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,Not available,Not available,Not available,10.0,10.0,None,None,None,None,puppo,1738,7114,https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.0862764999999999,True
7.559559335037829e+17,Not available,Not available,2016-07-21 02:41:54,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,Not available,Not available,Not available,12.0,10.0,None,None,None,pupper,None,3285,8092,https://twitter.com/dog_rates/status/755955933503782912/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True
7.547470878462484e+17,Not available,Not available,2016-07-17 18:38:22,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,Not available,Not available,Not available,12.0,10.0,Keith,None,None,None,None,591,2854,https://twitter.com/dog_rates/status/754747087846248448/photo/1,Not available,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,1,rotisserie,0.471493,False,cash_machine,0.250837,False,sliding_door,0.117872,False
7.544821037824041e+17,Not available,Not available,2016-07-17 01:05:25,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,Not available,Not available,Not available,10.0,10.0,Milo,None,None,None,None,2220,5852,https://twitter.com/dog_rates/status/754482103782404096/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,1,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.0176287999999999,False
7.544495129666191e+17,Not available,Not available,2016-07-16 22:55:55,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,Not available,Not available,Not available,11.0,10.0,Dex,None,None,None,None,846,4147,https://twitter.com/dog_rates/status/754449512966619136/photo/1,Not available,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.0162456,True
7.54120377874387e+17,Not available,Not available,2016-07-16 01:08:03,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",Not available,Not available,Not available,10.0,10.0,None,None,None,None,None,2670,8655,https://twitter.com/dog_rates/status/754120377874386944/photo/1,Not available,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True
7.540118169640264e+17,Not available,Not available,2016-07-15 17:56:40,Twitter for iPhone,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,Not available,Not available,Not available,12.0,10.0,Charlie,None,None,None,None,4079,9726,https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1,French_bulldog,0.600985,True,Boston_bull,0.273176,True,boxer,0.0567715,True
7.536559010521661e+17,Not available,Not available,2016-07-14 18:22:23,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",Not available,Not available,Not available,10.0,10.0,None,None,None,None,None,2492,6458,https://twitter.com/dog_rates/status/753655901052166144/photo/1,Not available,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True
7.534205208346296e+17,Not available,Not available,2016-07-14 02:47:04,Twitter for iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,Not available,Not available,Not available,11.0,10.0,None,None,None,None,None,4071,8731,https://twitter.com/dog_rates/status/753420520834629632/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,1,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False
7.533984089881395e+17,Not available,Not available,2016-07-14 01:19:12,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,Not available,Not available,Not available,12.0,10.0,Scout,None,None,None,None,2186,6384,https://twitter.com/dog_rates/status/753398408988139520/video/1,Not available,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True
